g_converged min_loss iter nsites nqubits0 h nlayers SvN time
true 1.3416560801227106e-7 53 4 1 0.0 1 0.0 7.2579002
true 5.5036147250664413e-8 136 4 1 0.0 2 0.0 0.7439751
true 4.995111640981875e-8 219 4 1 0.0 3 0.0 1.8072598
true 5.400912748698694e-7 375 4 1 0.0 4 0.0 3.7033933
true 3.056252016742089e-7 72 4 2 0.0 1 0.0 0.1948994
true 1.648411315779974e-7 211 4 2 0.0 2 0.0 1.0375883
true 4.2607402894745405e-7 271 4 2 0.0 3 0.0 2.0617199
true 6.67536406928626e-7 443 4 2 0.0 4 0.0 4.1431311
true 0.33333353908727115 64 4 3 0.0 1 0.0 0.1827386
true 4.1209829289752996e-8 184 4 3 0.0 2 0.0 0.8794219
true 5.9605762026127e-7 371 4 3 0.0 3 0.0 2.5619555
true 1.2885761707289353e-5 817 4 3 0.0 4 0.0 6.8957988
true 3.544055379722799e-7 76 4 4 0.0 1 0.0 0.2684271
true 5.340397736530722e-8 306 4 4 0.0 2 0.0 1.5204828
true 1.923439484213807e-7 292 4 4 0.0 3 0.0 2.4311353
true 5.24798660987702e-6 1238 4 4 0.0 4 0.0 10.3169385
true 1.2453433928527602e-7 59 4 1 0.01 1 2.049427791020832e-6 0.2089332
true 7.436938181948349e-8 141 4 1 0.01 2 2.049427791020832e-6 0.8056319
true 2.4923800506782e-7 264 4 1 0.01 3 2.049427791020832e-6 2.4422209
true 2.3013327643539583e-7 335 4 1 0.01 4 2.049427791020832e-6 4.1104072
true 5.903871357348933e-7 63 4 2 0.01 1 2.049427791020832e-6 0.2135748
true 4.0913553164823036e-7 219 4 2 0.01 2 2.049427791020832e-6 1.2945598
true 2.136412138309396e-7 287 4 2 0.01 3 2.049427791020832e-6 2.4032395
true 3.4342472469417462e-6 937 4 2 0.01 4 2.049427791020832e-6 9.2345313
true 0.33333364750748856 60 4 3 0.01 1 2.049427791020832e-6 0.225456
true 2.0083261164279462e-6 188 4 3 0.01 2 2.049427791020832e-6 1.0999392
true 7.471695587605668e-7 370 4 3 0.01 3 2.049427791020832e-6 2.9936302
true 4.0447690698571424e-5 390 4 3 0.01 4 2.049427791020832e-6 4.576886
true 0.25000007005467967 71 4 4 0.01 1 2.049427791020832e-6 0.2734995
true 8.347390530460963e-7 277 4 4 0.01 2 2.049427791020832e-6 1.6935243
true 1.2245085308504322e-6 277 4 4 0.01 3 2.049427791020832e-6 2.8062414
true 1.187828946674907e-6 624 4 4 0.01 4 2.049427791020832e-6 6.7592605
true 2.49885951320028e-7 62 4 1 0.02 1 1.5519341457791147e-8 0.1831771
true 1.4134152642730768e-7 109 4 1 0.02 2 1.5519341457791147e-8 0.6540197
true 1.0318751925142422e-7 268 4 1 0.02 3 1.5519341457791147e-8 2.4335625
true 0.0001215991965696217 375 4 1 0.02 4 1.5519341457791147e-8 4.5634999
true 3.4527581674326235e-7 59 4 2 0.02 1 1.5519341457791147e-8 0.2056938
true 4.664006287014022e-7 131 4 2 0.02 2 1.5519341457791147e-8 0.7790998
true 4.550925130381023e-6 615 4 2 0.02 3 1.5519341457791147e-8 4.7333665
true 5.9434936194868726e-8 419 4 2 0.02 4 1.5519341457791147e-8 4.7263957
true 0.3333335872335937 62 4 3 0.02 1 1.5519341457791147e-8 0.2326602
true 9.032216687539692e-8 153 4 3 0.02 2 1.5519341457791147e-8 0.9171676
true 2.840908673418241e-6 672 4 3 0.02 3 1.5519341457791147e-8 5.2476379
true 9.708387345893262e-8 401 4 3 0.02 4 1.5519341457791147e-8 5.0557402
true 0.25000025979401674 68 4 4 0.02 1 1.5519341457791147e-8 0.260616
true 4.460635652345224e-5 163 4 4 0.02 2 1.5519341457791147e-8 1.1002971
true 4.179295919226611e-6 548 4 4 0.02 3 1.5519341457791147e-8 4.4101823
true 5.736463078914733e-6 1020 4 4 0.02 4 1.5519341457791147e-8 10.4055039
true 1.0455231130857001e-7 61 4 1 0.03 1 9.85891651468959e-8 0.2104551
true 8.881425322959657e-8 139 4 1 0.03 2 9.85891651468959e-8 0.931259
true 1.2927014020336358e-7 241 4 1 0.03 3 9.85891651468959e-8 2.349494
true 4.728919750229821e-7 568 4 1 0.03 4 9.85891651468959e-8 6.0964335
true 6.871017286802505e-7 87 4 2 0.03 1 9.85891651468959e-8 0.2951362
true 2.1424145285608986e-7 349 4 2 0.03 2 9.85891651468959e-8 1.9610301
true 6.4638854384568845e-6 268 4 2 0.03 3 9.85891651468959e-8 2.7640794
true 8.729835454662771e-6 1152 4 2 0.03 4 9.85891651468959e-8 12.3712536
true 2.357306223369863e-7 70 4 3 0.03 1 9.85891651468959e-8 0.2440241
